Application,Images,Epochs,Batchsize,Jobs,UniqueJobsID,SubmissionTime,Deadline,Tardinessweight,MinExecTime,MaxExecTime
tf_alexnet,130000,343,256,J90,JJ1,0,372298.2885751821,0.014999265613980683,60663.27959678,494237.6188232
tf_resnet50,130000,86,64,J140,JJ2,11201,166458.483632,0.008201370250692775,57423.28452879999,361923.543456
pytorch_resnet50,130000,63,16,J46,JJ3,22567,395886.382107,0.008986772992765447,78756.100416,363367.19223000004
pytorch_alexnet,130000,952,1024,J20,JJ4,33912,737291.607869,0.0037790366273908905,49145.55341696,364214.90537824
tf_resnet50,130000,52,8,J141,JJ5,44900,193947.975563,0.013206797468371122,94687.36281333333,403340.12489333336
pytorch_vgg19,130000,8111,32,J82,JJ6,56006,200695566.116,0.014991132925462065,43200.50333454667,181844071.21601665
tf_vgg19,130000,11,16,J166,JJ7,67306,569105.71042,0.007393694741349721,46791.491208,661088.62336
pytorch_alexnet,130000,1240,1024,J16,JJ8,78557,870660.807145,0.012599520504034532,64139.18401599999,474509.516662
tf_alexnet,130000,366,512,J95,JJ9,89968,275788.69047,0.00855974727123441,58474.042704,483259.77430200006
tf_resnet50,130000,126,32,J143,JJ10,101223,1116616.30038,0.011317175491995471,105828.28641,590751.42966
tf_resnet50,130000,86,64,J140,JJ11,112411,525052.406727,0.0040653372527656995,57423.28452879999,361923.543456
tf_resnet50,130000,75,8,J121,JJ12,123746,499260.939822,0.006380302451832772,136618.42458,581561.5239
pytorch_resnet50,130000,86,8,J33,JJ13,135080,1179948.24505,0.007518549545929806,148027.0161468,546170.406824
pytorch_resnet50,130000,3676,32,J59,JJ14,146295,12366580.3714,0.003574996355356315,43201.91913131429,20130952.425028574
pytorch_resnet50,130000,257,64,J48,JJ15,157687,1253616.77346,0.010799845800862322,43327.2859027,1370222.5556750002
pytorch_alexnet,130000,1121,512,J31,JJ16,169010,548417.333203,0.014055350101942664,75677.6078328,439955.76567075006
pytorch_resnet50,130000,3564,32,J51,JJ17,180352,18486546.43,0.014052581142050297,43200.66198729601,19518137.469072
tf_vgg19,130000,14,32,J167,JJ18,191591,393002.43551,0.014497933208625934,45374.755994399995,685004.90856
tf_vgg19,130000,14,32,J176,JJ19,202867,1053081.93271,0.013232201075725394,45374.453635,685011.5464499999
tf_alexnet,130000,311,128,J97,JJ20,214203,359428.144787,0.01154755025790373,65623.37483746666,523152.43362599995
pytorch_vgg19,130000,150,8,J68,JJ21,225487,3080022.86085,0.0066921018819811415,43363.394414999995,7129648.248
tf_alexnet,130000,417,256,J102,JJ22,236836,828962.015401,0.005008712819351453,73741.83162075,600869.6412555
tf_resnet50,130000,112,64,J144,JJ23,248369,541719.181814,0.008604474924381008,74790.31418133334,471270.7656533334
tf_resnet50,130000,107,32,J151,JJ24,259521,1189992.58739,0.014646130595437571,89870.70539150001,501641.9536525
tf_vgg19,130000,7,8,J159,JJ25,270738,699678.587396,0.006554693166231876,43954.860366666675,577066.0872666667
tf_alexnet,130000,285,512,J91,JJ26,282013,481354.196859,0.013593020023979031,45537.933708900004,376329.35882100003
pytorch_vgg19,130000,224,16,J69,JJ27,293363,1164528.48614,0.0030344801099633657,43354.3938464,6312013.38432
tf_alexnet,130000,288,1024,J100,JJ28,304546,583155.044112,0.003319288514820458,43551.6311424,362922.539328
pytorch_vgg19,130000,150,8,J71,JJ29,315654,9431051.80309,0.00906460660657234,43297.9366,7130353.348
tf_resnet50,130000,29,8,J137,JJ30,326938,606111.233476,0.004717660720597228,52807.18895,224936.91590400002
tf_vgg19,130000,7,8,J156,JJ31,338317,573297.487692,0.005837368505139052,43954.853446,577062.1745
pytorch_alexnet,130000,1101,1024,J8,JJ32,349647,862065.72891,0.010610787698726969,57509.07005679,421815.5378294999
pytorch_resnet50,130000,257,64,J44,JJ33,361056,2264869.9294,0.005197914584072127,43361.55585039999,1370343.8518793334
tf_resnet50,130000,107,32,J151,JJ34,372284,715472.310633,0.00644072412631933,89870.70539150001,501641.9536525
tf_vgg19,130000,11,16,J163,JJ35,383530,1635151.48709,0.0035844469432928672,46791.541808,661086.2346
tf_resnet50,130000,103,16,J146,JJ36,394919,1493843.38365,0.008813092465454505,121927.84529342856,587730.56394
tf_alexnet,130000,372,256,J94,JJ37,406409,1372541.08331,0.009514685341953537,65786.80165200001,536026.55334
tf_vgg19,130000,14,32,J158,JJ38,417686,1395217.62697,0.012788463896513235,45375.965418,684978.3563
tf_resnet50,130000,107,32,J151,JJ39,428761,1416881.53881,0.012626933293587307,89870.70539150001,501641.9536525
tf_alexnet,130000,311,128,J97,JJ40,440167,1227390.07797,0.008757993407432236,65623.37483746666,523152.43362599995
pytorch_alexnet,130000,1425,1024,J12,JJ41,451284,1077359.99755,0.005902881699326354,73949.797666,545517.69706
